taskname,type,start,end,duration,size,policy,acclname
Internal-H2D(task27)-to-1,MemFlushOut,4.12539,4.12582,0.000431776,0,sdq,AMD Radeon RX 6900 XT 1
task51,Kernel,4.12342,4.20472,0.0812964,1048576,sdq,NVIDIA GeForce RTX 3090 0
task30,Kernel,4.20473,4.2852,0.080467,1048576,sdq,NVIDIA GeForce RTX 3090 0
task32,Kernel,4.2852,4.36561,0.0804017,1048576,sdq,NVIDIA GeForce RTX 3090 0
task34,Kernel,4.36561,4.44608,0.0804677,1048576,sdq,NVIDIA GeForce RTX 3090 0
task43,Kernel,4.44609,4.5265,0.080406,1048576,sdq,NVIDIA GeForce RTX 3090 0
task47,Kernel,4.5265,4.60726,0.0807593,1048576,sdq,NVIDIA GeForce RTX 3090 0
task42,Kernel,4.60727,4.68811,0.0808418,1048576,sdq,NVIDIA GeForce RTX 3090 0
task27,Kernel,4.12583,4.78202,0.656193,1048576,sdq,AMD Radeon RX 6900 XT 1
Internal-D2H-H2D(task54)-from-1-to-0,MemFlushOut,4.68817,4.78256,0.0943918,0,sdq,NVIDIA GeForce RTX 3090 0
Internal-D2H-H2D(task39)-from-0-to-1,MemFlushOut,4.78203,4.78389,0.00185323,0,sdq,AMD Radeon RX 6900 XT 1
task54,Kernel,4.78257,4.86416,0.0815852,1048576,sdq,NVIDIA GeForce RTX 3090 0
task35,Kernel,4.86417,4.94485,0.0806797,1048576,sdq,NVIDIA GeForce RTX 3090 0
task36,Kernel,4.94486,5.02563,0.0807755,1048576,sdq,NVIDIA GeForce RTX 3090 0
task46,Kernel,5.02564,5.10646,0.0808175,1048576,sdq,NVIDIA GeForce RTX 3090 0
task56,Kernel,5.10647,5.18718,0.0807147,1048576,sdq,NVIDIA GeForce RTX 3090 0
task40,Kernel,5.18719,5.26798,0.080792,1048576,sdq,NVIDIA GeForce RTX 3090 0
task37,Kernel,5.26799,5.34879,0.0807972,1048576,sdq,NVIDIA GeForce RTX 3090 0
task69,Kernel,5.34881,5.42957,0.0807636,1048576,sdq,NVIDIA GeForce RTX 3090 0
task39,Kernel,4.78389,5.43758,0.653687,1048576,sdq,AMD Radeon RX 6900 XT 1
task58,Kernel,5.42958,5.51035,0.08077,1048576,sdq,NVIDIA GeForce RTX 3090 0
Internal-D2H-H2D(task26)-from-0-to-1,MemFlushOut,5.4376,5.5132,0.0756021,0,sdq,AMD Radeon RX 6900 XT 1
task49,Kernel,5.51036,5.59185,0.0814862,1048576,sdq,NVIDIA GeForce RTX 3090 0
task77,Kernel,5.59186,5.67271,0.0808527,1048576,sdq,NVIDIA GeForce RTX 3090 0
task88,Kernel,5.67272,5.75345,0.0807273,1048576,sdq,NVIDIA GeForce RTX 3090 0
task26,Kernel,5.51321,6.17488,0.661679,1048576,sdq,AMD Radeon RX 6900 XT 1
task38,Kernel,6.1749,6.82182,0.646926,1048576,sdq,AMD Radeon RX 6900 XT 1
Internal-D2H-H2D(task61)-from-0-to-1,MemFlushOut,6.82183,6.82339,0.0015583,0,sdq,AMD Radeon RX 6900 XT 1
Internal-D2H-H2D(task31)-from-1-to-0,MemFlushOut,6.17495,6.82362,0.648675,0,sdq,NVIDIA GeForce RTX 3090 0
task31,Kernel,6.82366,6.90417,0.0805075,1048576,sdq,NVIDIA GeForce RTX 3090 0
task45,Kernel,6.90418,6.98468,0.0805013,1048576,sdq,NVIDIA GeForce RTX 3090 0
task44,Kernel,6.98469,7.06522,0.0805304,1048576,sdq,NVIDIA GeForce RTX 3090 0
task48,Kernel,7.06523,7.14592,0.080687,1048576,sdq,NVIDIA GeForce RTX 3090 0
task60,Kernel,7.14592,7.22673,0.080807,1048576,sdq,NVIDIA GeForce RTX 3090 0
task65,Kernel,7.22674,7.30737,0.0806317,1048576,sdq,NVIDIA GeForce RTX 3090 0
task61,Kernel,6.8234,7.48251,0.659106,1048576,sdq,AMD Radeon RX 6900 XT 1
Internal-D2H-H2D(task52)-from-0-to-1,MemFlushOut,7.48252,7.4841,0.00157881,0,sdq,AMD Radeon RX 6900 XT 1
Internal-D2H-H2D(task53)-from-1-to-0,MemFlushOut,7.30738,7.48427,0.176892,0,sdq,NVIDIA GeForce RTX 3090 0
task53,Kernel,7.48429,7.56507,0.0807803,1048576,sdq,NVIDIA GeForce RTX 3090 0
task52,Kernel,7.48411,8.1379,0.653789,1048576,sdq,AMD Radeon RX 6900 XT 1
Internal-D2H-H2D(task59)-from-1-to-0,MemFlushOut,7.56508,8.13844,0.573364,0,sdq,NVIDIA GeForce RTX 3090 0
Internal-D2H-H2D(task50)-from-0-to-1,MemFlushOut,8.13791,8.13979,0.00187302,0,sdq,AMD Radeon RX 6900 XT 1
task59,Kernel,8.13846,8.21977,0.0813105,1048576,sdq,NVIDIA GeForce RTX 3090 0
task64,Kernel,8.21978,8.30022,0.0804439,1048576,sdq,NVIDIA GeForce RTX 3090 0
task80,Kernel,8.30023,8.38069,0.0804594,1048576,sdq,NVIDIA GeForce RTX 3090 0
task50,Kernel,8.13979,8.79569,0.655894,1048576,sdq,AMD Radeon RX 6900 XT 1
