taskname,type,start,end,duration,size,policy,acclname
task172,Kernel,57.2749,57.9771,0.70222,1048576,roundrobin,AMD Radeon Graphics 0
task157,Kernel,57.5369,58.2425,0.705529,1048576,roundrobin,AMD Radeon Graphics 1
task159,Kernel,57.9771,58.6779,0.70075,1048576,roundrobin,AMD Radeon Graphics 0
task155,Kernel,58.2425,58.9496,0.707094,1048576,roundrobin,AMD Radeon Graphics 1
task185,Kernel,58.6779,59.3792,0.701321,1048576,roundrobin,AMD Radeon Graphics 0
Internal-D2D(task168)-from-1-to-0,MemFlushOut,59.3792,59.3797,0.000528574,0,roundrobin,AMD Radeon Graphics 0
task166,Kernel,58.9496,59.6546,0.704992,1048576,roundrobin,AMD Radeon Graphics 1
Internal-D2D(task163)-from-0-to-1,MemFlushOut,59.6546,59.6554,0.000835419,0,roundrobin,AMD Radeon Graphics 1
task168,Kernel,59.3797,60.0837,0.70401,1048576,roundrobin,AMD Radeon Graphics 0
task163,Kernel,59.6554,60.3686,0.713185,1048576,roundrobin,AMD Radeon Graphics 1
Internal-D2D(task162)-from-0-to-1,MemFlushOut,60.3686,60.3692,0.000518084,0,roundrobin,AMD Radeon Graphics 1
task167,Kernel,60.0837,60.79,0.706208,1048576,roundrobin,AMD Radeon Graphics 0
Internal-D2D(task178)-from-1-to-0,MemFlushOut,60.79,60.7908,0.000868559,0,roundrobin,AMD Radeon Graphics 0
task162,Kernel,60.3692,61.0865,0.717326,1048576,roundrobin,AMD Radeon Graphics 1
task178,Kernel,60.7908,61.4958,0.705005,1048576,roundrobin,AMD Radeon Graphics 0
task171,Kernel,61.0865,61.7916,0.705133,1048576,roundrobin,AMD Radeon Graphics 1
task177,Kernel,61.4959,62.2109,0.715018,1048576,roundrobin,AMD Radeon Graphics 0
task173,Kernel,61.7916,62.4957,0.704046,1048576,roundrobin,AMD Radeon Graphics 1
task169,Kernel,62.2109,62.9156,0.704696,1048576,roundrobin,AMD Radeon Graphics 0
Internal-D2D(task180)-from-1-to-0,MemFlushOut,62.9156,62.9164,0.000836611,0,roundrobin,AMD Radeon Graphics 0
task170,Kernel,62.4957,63.2023,0.706602,1048576,roundrobin,AMD Radeon Graphics 1
Internal-D2D(task174)-from-0-to-1,MemFlushOut,63.2023,63.2032,0.000858784,0,roundrobin,AMD Radeon Graphics 1
task180,Kernel,62.9164,63.6251,0.708634,1048576,roundrobin,AMD Radeon Graphics 0
Internal-D2D(task192)-from-1-to-0,MemFlushOut,63.6251,63.6256,0.000516415,0,roundrobin,AMD Radeon Graphics 0
task174,Kernel,63.2032,63.9082,0.705023,1048576,roundrobin,AMD Radeon Graphics 1
Internal-D2D(task181)-from-0-to-1,MemFlushOut,63.9082,63.909,0.00083828,0,roundrobin,AMD Radeon Graphics 1
task192,Kernel,63.6256,64.3277,0.702131,1048576,roundrobin,AMD Radeon Graphics 0
Internal-D2D(task186)-from-1-to-0,MemFlushOut,64.3277,64.3283,0.000521421,0,roundrobin,AMD Radeon Graphics 0
task181,Kernel,63.9091,64.6139,0.704833,1048576,roundrobin,AMD Radeon Graphics 1
Internal-D2D(task183)-from-0-to-1,MemFlushOut,64.6139,64.6148,0.000849485,0,roundrobin,AMD Radeon Graphics 1
task186,Kernel,64.3283,65.0347,0.706403,1048576,roundrobin,AMD Radeon Graphics 0
task183,Kernel,64.6148,65.3208,0.70606,1048576,roundrobin,AMD Radeon Graphics 1
task176,Kernel,65.0347,65.7357,0.700998,1048576,roundrobin,AMD Radeon Graphics 0
Internal-D2D(task182)-from-1-to-0,MemFlushOut,65.7357,65.7362,0.000515699,0,roundrobin,AMD Radeon Graphics 0
task175,Kernel,65.3208,66.0371,0.716229,1048576,roundrobin,AMD Radeon Graphics 1
Internal-D2D(task191)-from-0-to-1,MemFlushOut,66.0371,66.0376,0.000522852,0,roundrobin,AMD Radeon Graphics 1
task182,Kernel,65.7362,66.4395,0.703269,1048576,roundrobin,AMD Radeon Graphics 0
task191,Kernel,66.0376,66.7549,0.717312,1048576,roundrobin,AMD Radeon Graphics 1
Internal-D2D(task179)-from-0-to-1,MemFlushOut,66.7549,66.7555,0.000518322,0,roundrobin,AMD Radeon Graphics 1
task190,Kernel,66.4395,67.1387,0.699259,1048576,roundrobin,AMD Radeon Graphics 0
task179,Kernel,66.7555,67.459,0.703578,1048576,roundrobin,AMD Radeon Graphics 1
task184,Kernel,67.1387,67.8461,0.707396,1048576,roundrobin,AMD Radeon Graphics 0
task189,Kernel,67.4591,68.1673,0.708248,1048576,roundrobin,AMD Radeon Graphics 1
Internal-D2D(task208)-from-0-to-1,MemFlushOut,68.1673,68.1678,0.000522852,0,roundrobin,AMD Radeon Graphics 1
task193,Kernel,67.8462,68.5482,0.702018,1048576,roundrobin,AMD Radeon Graphics 0
task208,Kernel,68.1679,68.8738,0.705947,1048576,roundrobin,AMD Radeon Graphics 1
task187,Kernel,68.5482,69.2501,0.701918,1048576,roundrobin,AMD Radeon Graphics 0
task188,Kernel,68.8738,69.5819,0.708085,1048576,roundrobin,AMD Radeon Graphics 1
task198,Kernel,69.2501,69.9536,0.703492,1048576,roundrobin,AMD Radeon Graphics 0
