taskname,type,start,end,duration,size,policy,acclname
Internal-D2D(task86)-from-1-to-3,MemFlushOut,11.1264,11.1265,7.1764e-05,0,random,Tesla V100-DGXS-32GB 3
task79,Kernel,10.6102,11.3289,0.718661,1048576,random,Tesla V100-DGXS-32GB 1
task85,Kernel,10.6114,11.3306,0.71917,1048576,random,Tesla V100-DGXS-32GB 2
Internal-D2D(task102)-from-1-to-2,MemFlushOut,11.3309,11.331,6.62804e-05,0,random,Tesla V100-DGXS-32GB 2
Internal-D2D(task102)-from-0-to-2,MemFlushOut,11.3312,11.3313,6.53267e-05,0,random,Tesla V100-DGXS-32GB 2
Internal-D2D(task102)-from-0-to-2,MemFlushOut,11.3315,11.3315,6.58035e-05,0,random,Tesla V100-DGXS-32GB 2
task83,Kernel,11.1087,11.3911,0.282424,1048576,random,Tesla V100-DGXS-32GB 0
Internal-D2D(task129)-from-2-to-0,MemFlushOut,11.3911,11.3912,6.17504e-05,140114007104736,random,Tesla V100-DGXS-32GB 0
task86,Kernel,11.1265,11.5872,0.460646,1048576,random,Tesla V100-DGXS-32GB 3
Internal-D2D(task87)-from-0-to-3,MemFlushOut,11.5872,11.5872,6.67572e-05,0,random,Tesla V100-DGXS-32GB 3
task91,Kernel,11.3289,11.5971,0.268191,1048576,random,Tesla V100-DGXS-32GB 1
task102,Kernel,11.3315,11.7426,0.41101,1048576,random,Tesla V100-DGXS-32GB 2
task84,Kernel,11.5971,11.8673,0.270187,1048576,random,Tesla V100-DGXS-32GB 1
Internal-D2D(task89)-from-2-to-1,MemFlushOut,11.8673,11.8674,6.67572e-05,0,random,Tesla V100-DGXS-32GB 1
task129,Kernel,11.3912,11.9274,0.536207,1048576,random,Tesla V100-DGXS-32GB 0
task87,Kernel,11.5873,12.097,0.509789,1048576,random,Tesla V100-DGXS-32GB 3
Internal-D2D(task92)-from-0-to-3,MemFlushOut,12.0971,12.0971,6.03199e-05,0,random,Tesla V100-DGXS-32GB 3
Internal-D2D(task93)-from-2-to-0,MemFlushOut,12.0972,12.0973,0.000125885,0,random,Tesla V100-DGXS-32GB 0
task89,Kernel,11.8674,12.1359,0.268527,1048576,random,Tesla V100-DGXS-32GB 1
task93,Kernel,12.0973,12.2445,0.147179,1048576,random,Tesla V100-DGXS-32GB 0
